2016-10-13 05:59:38,269 	 <Dispatcher> 	 Level 45 	 missing	1476316778	4597748.0	4.37464475632	175.568359375	642.3828125	-99.0	-99.0	-1.0	-1.0	4597748.0	
2016-10-13 05:59:38,277 	 <Dispatcher> 	 Level 45 	 missing_raw	1476316778	35.0	189.0	206.0	428.0	-99.0	-99.0	-1.0	-1.0	35.0	
2016-10-13 06:00:18,272 	 <Dispatcher> 	 Level 45 	 missing	1476316818	5176665.0	2.01074028015	188.296096802	610.15625	-99.0	-99.0	-1.0	-1.0	5176665.0	
2016-10-13 06:00:18,279 	 <Dispatcher> 	 Level 45 	 missing_raw	1476316818	47.0	203.0	210.0	425.0	-99.0	-99.0	-1.0	-1.0	47.0	
2016-10-13 06:00:58,285 	 <Dispatcher> 	 Level 45 	 missing	1476316858	5676039.5	2.56841468811	156.164871216	545.703125	-99.0	-99.0	-1.0	-1.0	5676039.5	
2016-10-13 06:00:58,293 	 <Dispatcher> 	 Level 45 	 missing_raw	1476316858	17.0	167.0	198.0	419.0	-99.0	-99.0	-1.0	-1.0	17.0	
2016-10-13 15:15:05,428 	 <Dispatcher> 	 Level 45 	 START_BYTES	0
2016-10-13 16:08:36,546 	 <Dispatcher> 	 Level 45 	 missing	1476353316	20244358.0	3.28397965431	2885.1887207	2745.05859375	-99.0	-99.0	-1.0	-1.0	20244358.0	
2016-10-13 16:08:36,554 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353316	21.0	180.0	175.0	390.0	-99.0	-99.0	-1.0	-1.0	21.0	
2016-10-13 16:08:38,188 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353306	27.0	186.0	163.0	357.0	-99.0	-99.0	-1.0	-1.0	27.0	
2016-10-13 16:08:46,528 	 <Dispatcher> 	 Level 45 	 missing	1476353326	22101766.0	1.77737236023	3094.58984375	2702.08984375	-99.0	-99.0	-1.0	-1.0	22101766.0	
2016-10-13 16:08:46,535 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353326	33.0	194.0	175.0	386.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:08:56,529 	 <Dispatcher> 	 Level 45 	 missing	1476353336	20066582.0	2.85162997246	3033.74047852	2777.28515625	-99.0	-99.0	-1.0	-1.0	20066582.0	
2016-10-13 16:08:56,536 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353336	28.0	187.0	176.0	393.0	-99.0	-99.0	-1.0	-1.0	28.0	
2016-10-13 16:09:06,537 	 <Dispatcher> 	 Level 45 	 missing	1476353346	21049388.0	3.80443263054	3003.62353516	2734.31640625	-99.0	-99.0	-1.0	-1.0	21049388.0	
2016-10-13 16:09:06,545 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353346	25.0	176.0	177.0	389.0	-99.0	-99.0	-1.0	-1.0	25.0	
2016-10-13 16:09:16,551 	 <Dispatcher> 	 Level 45 	 missing	1476353356	20524292.0	1.49575781822	3064.06225586	2487.24609375	-99.0	-99.0	-1.0	-1.0	20524292.0	
2016-10-13 16:09:16,558 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353356	21.0	177.0	182.0	366.0	-99.0	-99.0	-1.0	-1.0	21.0	
2016-10-13 16:09:26,547 	 <Dispatcher> 	 Level 45 	 missing	1476353366	22437516.0	3.83613109589	3064.06225586	2745.05859375	-99.0	-99.0	-1.0	-1.0	22437516.0	
2016-10-13 16:09:26,554 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353366	33.0	192.0	180.0	390.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:09:36,550 	 <Dispatcher> 	 Level 45 	 missing	1476353376	24221826.0	2.48236751556	2827.18017578	2970.64453125	-99.0	-99.0	-1.0	-1.0	24221826.0	
2016-10-13 16:09:36,558 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353376	16.0	171.0	173.0	411.0	-99.0	-99.0	-1.0	-1.0	16.0	
2016-10-13 16:09:46,550 	 <Dispatcher> 	 Level 45 	 missing	1476353386	22524110.0	1.58746111393	2713.55004883	2530.21484375	-99.0	-99.0	-1.0	-1.0	22524110.0	
2016-10-13 16:09:46,559 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353386	14.0	171.0	170.0	370.0	-99.0	-99.0	-1.0	-1.0	14.0	
2016-10-13 16:09:56,551 	 <Dispatcher> 	 Level 45 	 missing	1476353396	28281158.0	2.88043475151	2769.96948242	2745.05859375	-99.0	-99.0	-1.0	-1.0	28281158.0	
2016-10-13 16:09:56,559 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353396	17.0	172.0	173.0	390.0	-99.0	-99.0	-1.0	-1.0	17.0	
2016-10-13 16:10:06,559 	 <Dispatcher> 	 Level 45 	 missing	1476353406	21901468.0	1.95465230942	2713.55004883	2540.95703125	-99.0	-99.0	-1.0	-1.0	21901468.0	
2016-10-13 16:10:06,566 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353406	17.0	168.0	170.0	371.0	-99.0	-99.0	-1.0	-1.0	17.0	
2016-10-13 16:10:16,557 	 <Dispatcher> 	 Level 45 	 missing	1476353416	20724502.0	1.47615253925	2575.92456055	2573.18359375	-99.0	-99.0	-1.0	-1.0	20724502.0	
2016-10-13 16:10:16,565 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353416	5.0	160.0	167.0	374.0	-99.0	-99.0	-1.0	-1.0	5.0	
2016-10-13 16:10:26,543 	 <Dispatcher> 	 Level 45 	 missing	1476353426	21353874.0	1.48447954655	2548.97998047	2519.47265625	-99.0	-99.0	-1.0	-1.0	21353874.0	
2016-10-13 16:10:26,550 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353426	9.0	164.0	165.0	369.0	-99.0	-99.0	-1.0	-1.0	9.0	
2016-10-13 16:10:36,558 	 <Dispatcher> 	 Level 45 	 missing	1476353436	23679436.0	3.34091424942	3033.74047852	2659.12109375	-99.0	-99.0	-1.0	-1.0	23679436.0	
2016-10-13 16:10:36,565 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353436	33.0	190.0	177.0	382.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:10:46,571 	 <Dispatcher> 	 Level 45 	 missing	1476353446	25994056.0	3.06395363808	3033.74047852	2830.99609375	-99.0	-99.0	-1.0	-1.0	25994056.0	
2016-10-13 16:10:46,581 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353446	31.0	190.0	175.0	398.0	-99.0	-99.0	-1.0	-1.0	31.0	
2016-10-13 16:10:56,563 	 <Dispatcher> 	 Level 45 	 missing	1476353456	32268836.0	3.25648617744	3033.74047852	2669.86328125	-99.0	-99.0	-1.0	-1.0	32268836.0	
2016-10-13 16:10:56,570 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353456	28.0	187.0	176.0	383.0	-99.0	-99.0	-1.0	-1.0	28.0	
2016-10-13 16:11:06,559 	 <Dispatcher> 	 Level 45 	 missing	1476353466	23177708.0	3.69419622421	2944.0012207	2755.80078125	-99.0	-99.0	-1.0	-1.0	23177708.0	
2016-10-13 16:11:06,565 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353466	26.0	181.0	177.0	391.0	-99.0	-99.0	-1.0	-1.0	26.0	
2016-10-13 16:11:16,564 	 <Dispatcher> 	 Level 45 	 missing	1476353476	25448104.0	1.17902696133	2575.92456055	2616.15234375	-99.0	-99.0	-1.0	-1.0	25448104.0	
2016-10-13 16:11:16,572 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353476	6.0	157.0	170.0	378.0	-99.0	-99.0	-1.0	-1.0	6.0	
2016-10-13 16:11:26,565 	 <Dispatcher> 	 Level 45 	 missing	1476353486	20017994.0	1.18344080448	2630.3918457	2508.73046875	-99.0	-99.0	-1.0	-1.0	20017994.0	
2016-10-13 16:11:26,572 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353486	11.0	165.0	171.0	368.0	-99.0	-99.0	-1.0	-1.0	11.0	
2016-10-13 16:11:36,568 	 <Dispatcher> 	 Level 45 	 missing	1476353496	30006826.0	1.71125018597	2827.18017578	2551.69921875	-99.0	-99.0	-1.0	-1.0	30006826.0	
2016-10-13 16:11:36,575 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353496	24.0	180.0	174.0	372.0	-99.0	-99.0	-1.0	-1.0	24.0	
2016-10-13 16:11:47,414 	 <Dispatcher> 	 Level 45 	 missing	1476353506	21199096.0	4.00168180466	2973.71069336	2734.31640625	-99.0	-99.0	-1.0	-1.0	21199096.0	
2016-10-13 16:11:47,421 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353506	30.0	183.0	175.0	389.0	-99.0	-99.0	-1.0	-1.0	30.0	
2016-10-13 16:11:56,573 	 <Dispatcher> 	 Level 45 	 missing	1476353516	23252606.0	2.41655874252	2685.63525391	2712.83203125	-99.0	-99.0	-1.0	-1.0	23252606.0	
2016-10-13 16:11:56,580 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353516	11.0	164.0	173.0	387.0	-99.0	-99.0	-1.0	-1.0	11.0	
2016-10-13 16:12:06,556 	 <Dispatcher> 	 Level 45 	 missing	1476353526	24466284.0	3.03939557076	2769.96948242	2712.83203125	-99.0	-99.0	-1.0	-1.0	24466284.0	
2016-10-13 16:12:06,563 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353526	15.0	172.0	170.0	387.0	-99.0	-99.0	-1.0	-1.0	15.0	
2016-10-13 16:12:16,573 	 <Dispatcher> 	 Level 45 	 missing	1476353536	21943706.0	3.89927983284	3003.62353516	2745.05859375	-99.0	-99.0	-1.0	-1.0	21943706.0	
2016-10-13 16:12:16,581 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353536	31.0	179.0	178.0	390.0	-99.0	-99.0	-1.0	-1.0	31.0	
2016-10-13 16:12:26,577 	 <Dispatcher> 	 Level 45 	 missing	1476353546	24190852.0	2.41609692574	2741.66113281	2712.83203125	-99.0	-99.0	-1.0	-1.0	24190852.0	
2016-10-13 16:12:26,585 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353546	14.0	166.0	173.0	387.0	-99.0	-99.0	-1.0	-1.0	14.0	
2016-10-13 16:12:36,575 	 <Dispatcher> 	 Level 45 	 missing	1476353556	31934476.0	3.00868535042	3003.62353516	2594.66796875	-99.0	-99.0	-1.0	-1.0	31934476.0	
2016-10-13 16:12:36,583 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353556	31.0	184.0	175.0	376.0	-99.0	-99.0	-1.0	-1.0	31.0	
2016-10-13 16:12:46,561 	 <Dispatcher> 	 Level 45 	 missing	1476353566	23260020.0	1.92496693134	3064.06225586	2702.08984375	-99.0	-99.0	-1.0	-1.0	23260020.0	
2016-10-13 16:12:46,568 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353566	31.0	188.0	174.0	386.0	-99.0	-99.0	-1.0	-1.0	31.0	
2016-10-13 16:12:56,577 	 <Dispatcher> 	 Level 45 	 missing	1476353576	19706760.0	1.28084051609	2522.22729492	2712.83203125	-99.0	-99.0	-1.0	-1.0	19706760.0	
2016-10-13 16:12:56,585 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353576	9.0	161.0	169.0	387.0	-99.0	-99.0	-1.0	-1.0	9.0	
2016-10-13 16:13:06,571 	 <Dispatcher> 	 Level 45 	 missing	1476353586	23102740.0	3.3385310173	3003.62353516	2669.86328125	-99.0	-99.0	-1.0	-1.0	23102740.0	
2016-10-13 16:13:06,577 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353586	32.0	184.0	176.0	383.0	-99.0	-99.0	-1.0	-1.0	32.0	
2016-10-13 16:13:16,580 	 <Dispatcher> 	 Level 45 	 missing	1476353596	23777414.0	1.92180132866	2495.66552734	2540.95703125	-99.0	-99.0	-1.0	-1.0	23777414.0	
2016-10-13 16:13:17,048 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353596	6.0	153.0	168.0	371.0	-99.0	-99.0	-1.0	-1.0	6.0	
2016-10-13 16:13:26,579 	 <Dispatcher> 	 Level 45 	 missing	1476353606	20209444.0	3.99904370308	2944.0012207	2702.08984375	-99.0	-99.0	-1.0	-1.0	20209444.0	
2016-10-13 16:13:26,587 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353606	26.0	178.0	175.0	386.0	-99.0	-99.0	-1.0	-1.0	26.0	
2016-10-13 16:13:36,580 	 <Dispatcher> 	 Level 45 	 missing	1476353616	23414096.0	3.62231254578	3094.58984375	2680.60546875	-99.0	-99.0	-1.0	-1.0	23414096.0	
2016-10-13 16:13:36,588 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353616	33.0	187.0	179.0	384.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:13:46,583 	 <Dispatcher> 	 Level 45 	 missing	1476353626	24651500.0	1.69931042194	2827.18017578	2540.95703125	-99.0	-99.0	-1.0	-1.0	24651500.0	
2016-10-13 16:13:46,590 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353626	25.0	177.0	173.0	371.0	-99.0	-99.0	-1.0	-1.0	25.0	
2016-10-13 16:13:56,586 	 <Dispatcher> 	 Level 45 	 missing	1476353636	21473818.0	1.25968825817	2630.3918457	2476.50390625	-99.0	-99.0	-1.0	-1.0	21473818.0	
2016-10-13 16:13:56,593 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353636	13.0	163.0	169.0	365.0	-99.0	-99.0	-1.0	-1.0	13.0	
2016-10-13 16:14:06,585 	 <Dispatcher> 	 Level 45 	 missing	1476353646	21196298.0	4.4315867424	2944.0012207	2712.83203125	-99.0	-99.0	-1.0	-1.0	21196298.0	
2016-10-13 16:14:06,593 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353646	29.0	180.0	174.0	387.0	-99.0	-99.0	-1.0	-1.0	29.0	
2016-10-13 16:14:16,586 	 <Dispatcher> 	 Level 45 	 missing	1476353656	20837962.0	1.18319749832	2603.06152344	2487.24609375	-99.0	-99.0	-1.0	-1.0	20837962.0	
2016-10-13 16:14:16,594 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353656	13.0	162.0	169.0	366.0	-99.0	-99.0	-1.0	-1.0	13.0	
2016-10-13 16:14:26,588 	 <Dispatcher> 	 Level 45 	 missing	1476353666	21923912.0	3.86231994629	2944.0012207	2702.08984375	-99.0	-99.0	-1.0	-1.0	21923912.0	
2016-10-13 16:14:26,596 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353666	25.0	175.0	173.0	386.0	-99.0	-99.0	-1.0	-1.0	25.0	
2016-10-13 16:14:36,588 	 <Dispatcher> 	 Level 45 	 missing	1476353676	22998586.0	3.43762564659	3033.74047852	2702.08984375	-99.0	-99.0	-1.0	-1.0	22998586.0	
2016-10-13 16:14:36,596 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353676	33.0	187.0	178.0	386.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:14:46,591 	 <Dispatcher> 	 Level 45 	 missing	1476353686	21488284.0	3.48861074448	2827.18017578	2669.86328125	-99.0	-99.0	-1.0	-1.0	21488284.0	
2016-10-13 16:14:46,598 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353686	20.0	171.0	173.0	383.0	-99.0	-99.0	-1.0	-1.0	20.0	
2016-10-13 16:14:56,592 	 <Dispatcher> 	 Level 45 	 missing	1476353696	23171184.0	2.82626891136	3033.74047852	2659.12109375	-99.0	-99.0	-1.0	-1.0	23171184.0	
2016-10-13 16:14:56,600 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353696	32.0	182.0	176.0	382.0	-99.0	-99.0	-1.0	-1.0	32.0	
2016-10-13 16:15:06,596 	 <Dispatcher> 	 Level 45 	 missing	1476353706	21474294.0	4.04306077957	3003.62353516	2691.34765625	-99.0	-99.0	-1.0	-1.0	21474294.0	
2016-10-13 16:15:06,604 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353706	33.0	183.0	178.0	385.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:15:16,598 	 <Dispatcher> 	 Level 45 	 missing	1476353716	20037348.0	1.4859817028	2548.97998047	2487.24609375	-99.0	-99.0	-1.0	-1.0	20037348.0	
2016-10-13 16:15:16,606 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353716	9.0	156.0	167.0	366.0	-99.0	-99.0	-1.0	-1.0	9.0	
2016-10-13 16:15:26,601 	 <Dispatcher> 	 Level 45 	 missing	1476353726	22837162.0	2.5731844902	2657.91625977	2637.63671875	-99.0	-99.0	-1.0	-1.0	22837162.0	
2016-10-13 16:15:26,609 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353726	14.0	163.0	170.0	380.0	-99.0	-99.0	-1.0	-1.0	14.0	
2016-10-13 16:15:36,600 	 <Dispatcher> 	 Level 45 	 missing	1476353736	21468216.0	1.07416510582	2685.63525391	2497.98828125	-99.0	-99.0	-1.0	-1.0	21468216.0	
2016-10-13 16:15:36,608 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353736	14.0	162.0	167.0	367.0	-99.0	-99.0	-1.0	-1.0	14.0	
2016-10-13 16:15:46,602 	 <Dispatcher> 	 Level 45 	 missing	1476353746	26320958.0	3.03623056412	2603.06152344	2594.66796875	-99.0	-99.0	-1.0	-1.0	26320958.0	
2016-10-13 16:15:46,609 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353746	10.0	161.0	170.0	376.0	-99.0	-99.0	-1.0	-1.0	10.0	
2016-10-13 16:15:56,601 	 <Dispatcher> 	 Level 45 	 missing	1476353756	21895114.0	1.25042009354	2685.63525391	2508.73046875	-99.0	-99.0	-1.0	-1.0	21895114.0	
2016-10-13 16:15:56,609 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353756	17.0	165.0	170.0	368.0	-99.0	-99.0	-1.0	-1.0	17.0	
2016-10-13 16:16:06,606 	 <Dispatcher> 	 Level 45 	 missing	1476353766	20973672.0	2.00822424889	2495.66552734	2605.41015625	-99.0	-99.0	-1.0	-1.0	20973672.0	
2016-10-13 16:16:06,614 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353766	6.0	152.0	168.0	377.0	-99.0	-99.0	-1.0	-1.0	6.0	
2016-10-13 16:16:16,608 	 <Dispatcher> 	 Level 45 	 missing	1476353776	25551244.0	1.18678104877	2769.96948242	2583.92578125	-99.0	-99.0	-1.0	-1.0	25551244.0	
2016-10-13 16:16:16,616 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353776	22.0	173.0	170.0	375.0	-99.0	-99.0	-1.0	-1.0	22.0	
2016-10-13 16:16:26,605 	 <Dispatcher> 	 Level 45 	 missing	1476353786	19707910.0	1.55556380749	2522.22729492	2476.50390625	-99.0	-99.0	-1.0	-1.0	19707910.0	
2016-10-13 16:16:26,613 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353786	8.0	157.0	167.0	365.0	-99.0	-99.0	-1.0	-1.0	8.0	
2016-10-13 16:16:36,606 	 <Dispatcher> 	 Level 45 	 missing	1476353796	21219106.0	1.21817493439	2630.3918457	2530.21484375	-99.0	-99.0	-1.0	-1.0	21219106.0	
2016-10-13 16:16:36,614 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353796	17.0	162.0	169.0	370.0	-99.0	-99.0	-1.0	-1.0	17.0	
2016-10-13 16:16:46,607 	 <Dispatcher> 	 Level 45 	 missing	1476353806	20916608.0	4.25908517838	2885.1887207	2669.86328125	-99.0	-99.0	-1.0	-1.0	20916608.0	
2016-10-13 16:16:46,614 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353806	24.0	173.0	175.0	383.0	-99.0	-99.0	-1.0	-1.0	24.0	
2016-10-13 16:16:56,608 	 <Dispatcher> 	 Level 45 	 missing	1476353816	19941980.0	1.25122153759	2657.91625977	2508.73046875	-99.0	-99.0	-1.0	-1.0	19941980.0	
2016-10-13 16:16:56,616 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353816	13.0	160.0	167.0	368.0	-99.0	-99.0	-1.0	-1.0	13.0	
2016-10-13 16:17:06,613 	 <Dispatcher> 	 Level 45 	 missing	1476353826	23405858.0	3.93237900734	2741.66113281	2616.15234375	-99.0	-99.0	-1.0	-1.0	23405858.0	
2016-10-13 16:17:06,620 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353826	18.0	166.0	172.0	378.0	-99.0	-99.0	-1.0	-1.0	18.0	
2016-10-13 16:17:16,610 	 <Dispatcher> 	 Level 45 	 missing	1476353836	25128388.0	2.74799799919	2443.11206055	2497.98828125	-99.0	-99.0	-1.0	-1.0	25128388.0	
2016-10-13 16:17:16,618 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353836	5.0	152.0	167.0	367.0	-99.0	-99.0	-1.0	-1.0	5.0	
2016-10-13 16:17:26,613 	 <Dispatcher> 	 Level 45 	 missing	1476353846	21409454.0	1.13339555264	2713.55004883	2530.21484375	-99.0	-99.0	-1.0	-1.0	21409454.0	
2016-10-13 16:17:26,620 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353846	18.0	166.0	170.0	370.0	-99.0	-99.0	-1.0	-1.0	18.0	
2016-10-13 16:17:36,614 	 <Dispatcher> 	 Level 45 	 missing	1476353856	26691106.0	1.96590423584	3064.06225586	2680.60546875	-99.0	-99.0	-1.0	-1.0	26691106.0	
2016-10-13 16:17:36,621 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353856	37.0	183.0	178.0	384.0	-99.0	-99.0	-1.0	-1.0	37.0	
2016-10-13 16:17:46,615 	 <Dispatcher> 	 Level 45 	 missing	1476353866	20229394.0	3.87682676315	2856.08447266	2669.86328125	-99.0	-99.0	-1.0	-1.0	20229394.0	
2016-10-13 16:17:46,623 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353866	23.0	172.0	174.0	383.0	-99.0	-99.0	-1.0	-1.0	23.0	
2016-10-13 16:17:56,617 	 <Dispatcher> 	 Level 45 	 missing	1476353876	22424740.0	2.40003824234	3033.74047852	2691.34765625	-99.0	-99.0	-1.0	-1.0	22424740.0	
2016-10-13 16:17:56,624 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353876	31.0	180.0	177.0	385.0	-99.0	-99.0	-1.0	-1.0	31.0	
2016-10-13 16:18:06,619 	 <Dispatcher> 	 Level 45 	 missing	1476353886	20203756.0	3.90058350563	2885.1887207	2669.86328125	-99.0	-99.0	-1.0	-1.0	20203756.0	
2016-10-13 16:18:06,626 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353886	25.0	172.0	175.0	383.0	-99.0	-99.0	-1.0	-1.0	25.0	
2016-10-13 16:18:16,619 	 <Dispatcher> 	 Level 45 	 missing	1476353896	21232186.0	3.65428924561	2741.66113281	2626.89453125	-99.0	-99.0	-1.0	-1.0	21232186.0	
2016-10-13 16:18:16,627 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353896	18.0	170.0	173.0	379.0	-99.0	-99.0	-1.0	-1.0	18.0	
2016-10-13 16:18:26,623 	 <Dispatcher> 	 Level 45 	 missing	1476353906	20142264.0	1.87602615356	2548.97998047	2497.98828125	-99.0	-99.0	-1.0	-1.0	20142264.0	
2016-10-13 16:18:26,630 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353906	9.0	154.0	167.0	367.0	-99.0	-99.0	-1.0	-1.0	9.0	
2016-10-13 16:18:36,629 	 <Dispatcher> 	 Level 45 	 missing	1476353916	20030436.0	3.59736871719	2914.49414062	2659.12109375	-99.0	-99.0	-1.0	-1.0	20030436.0	
2016-10-13 16:18:36,636 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353916	24.0	173.0	174.0	382.0	-99.0	-99.0	-1.0	-1.0	24.0	
2016-10-13 16:18:46,624 	 <Dispatcher> 	 Level 45 	 missing	1476353926	19134262.0	1.5608137846	2575.92456055	2508.73046875	-99.0	-99.0	-1.0	-1.0	19134262.0	
2016-10-13 16:18:46,631 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353926	13.0	158.0	168.0	368.0	-99.0	-99.0	-1.0	-1.0	13.0	
2016-10-13 16:18:56,627 	 <Dispatcher> 	 Level 45 	 missing	1476353936	20572378.0	3.65199303627	3033.74047852	2680.60546875	-99.0	-99.0	-1.0	-1.0	20572378.0	
2016-10-13 16:18:56,634 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353936	27.0	180.0	176.0	384.0	-99.0	-99.0	-1.0	-1.0	27.0	
2016-10-13 16:19:06,627 	 <Dispatcher> 	 Level 45 	 missing	1476353946	20648354.0	4.09130096436	2827.18017578	2626.89453125	-99.0	-99.0	-1.0	-1.0	20648354.0	
2016-10-13 16:19:06,635 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353946	20.0	169.0	173.0	379.0	-99.0	-99.0	-1.0	-1.0	20.0	
2016-10-13 16:19:16,628 	 <Dispatcher> 	 Level 45 	 missing	1476353956	22208020.0	1.37899947166	2741.66113281	2583.92578125	-99.0	-99.0	-1.0	-1.0	22208020.0	
2016-10-13 16:19:16,636 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353956	22.0	168.0	171.0	375.0	-99.0	-99.0	-1.0	-1.0	22.0	
2016-10-13 16:19:26,696 	 <Dispatcher> 	 Level 45 	 missing	1476353966	25155810.0	2.43280029297	2630.3918457	2551.69921875	-99.0	-99.0	-1.0	-1.0	25155810.0	
2016-10-13 16:19:26,701 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353966	13.0	165.0	168.0	372.0	-99.0	-99.0	-1.0	-1.0	13.0	
2016-10-13 16:19:36,633 	 <Dispatcher> 	 Level 45 	 missing	1476353976	23366042.0	2.76923274994	2469.29418945	2476.50390625	-99.0	-99.0	-1.0	-1.0	23366042.0	
2016-10-13 16:19:36,640 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353976	5.0	153.0	166.0	365.0	-99.0	-99.0	-1.0	-1.0	5.0	
2016-10-13 16:19:46,631 	 <Dispatcher> 	 Level 45 	 missing	1476353986	25182836.0	3.73889708519	2522.22729492	2497.98828125	-99.0	-99.0	-1.0	-1.0	25182836.0	
2016-10-13 16:19:46,638 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353986	4.0	155.0	167.0	367.0	-99.0	-99.0	-1.0	-1.0	4.0	
2016-10-13 16:19:56,633 	 <Dispatcher> 	 Level 45 	 missing	1476353996	25790674.0	1.17044150829	2885.1887207	2648.37890625	-99.0	-99.0	-1.0	-1.0	25790674.0	
2016-10-13 16:19:56,640 	 <Dispatcher> 	 Level 45 	 missing_raw	1476353996	26.0	173.0	172.0	381.0	-99.0	-99.0	-1.0	-1.0	26.0	
2016-10-13 16:20:06,634 	 <Dispatcher> 	 Level 45 	 missing	1476354006	18741308.0	1.9428268671	2657.91625977	2551.69921875	-99.0	-99.0	-1.0	-1.0	18741308.0	
2016-10-13 16:20:06,641 	 <Dispatcher> 	 Level 45 	 missing_raw	1476354006	15.0	161.0	167.0	372.0	-99.0	-99.0	-1.0	-1.0	15.0	
2016-10-13 16:20:16,634 	 <Dispatcher> 	 Level 45 	 missing	1476354016	28246492.0	1.3385835886	2973.71069336	2702.08984375	-99.0	-99.0	-1.0	-1.0	28246492.0	
2016-10-13 16:20:16,642 	 <Dispatcher> 	 Level 45 	 missing_raw	1476354016	33.0	180.0	177.0	386.0	-99.0	-99.0	-1.0	-1.0	33.0	
2016-10-13 16:20:26,636 	 <Dispatcher> 	 Level 45 	 missing	1476354026	20967598.0	3.3884062767	2548.97998047	2487.24609375	-99.0	-99.0	-1.0	-1.0	20967598.0	
2016-10-13 16:20:26,644 	 <Dispatcher> 	 Level 45 	 missing_raw	1476354026	7.0	156.0	168.0	366.0	-99.0	-99.0	-1.0	-1.0	7.0	
